,publishedAt,stock_queried,source_id,title,description,content,score
151,2024-04-07 20:10:26+08:00,Apple,MacRumors,Gurman: New iPads Likely to Launch During First Week of May,"Apple will likely launch new iPad Pro and iPad Air models during the week of Monday, May 6, according to Bloomberg's Mark Gurman.





More details to follow��Tag: Mark GurmanThis article, ""Gurman: New iPads Likely to Launch During First Week of May"" first app��","Apple will likely launch new iPad Pro and iPad Air models during the second week of May, according to Bloomberg's Mark Gurman.
""For those looking for more specific timing, I'm told the launch will p�� [+1030 chars]",4.7
152,2024-04-07 21:00:00+08:00,Apple,Wired,Fender Tone Master Pro Review: The Classiest Modeling Amp,"Fender's digital modeling amp is so easy to use and sounds so great, it's as if Apple made a guitar pedal.","While enthusiasts are still fussing over tube amps and drooling over effects pedal collections, gigging musicians are in the midst of a digital revolution. Offerings from brands like Kemper, Line 6, �� [+2475 chars]",3.8
153,2024-04-07 22:49:52+08:00,Apple,MacRumors,Apple TV With Camera Again Rumored After tvOS 17 Added FaceTime,"A future Apple TV box could have a built-in camera for FaceTime and other video calling apps, according to Bloomberg's Mark Gurman.





tvOS 17 added a FaceTime app to the Apple TV, allowing for users to have video calls by using the rear camera on a connect��","A future Apple TV box could have a built-in camera for FaceTime and other video calling apps, according to Bloomberg's Mark Gurman.
tvOS 17 added a FaceTime app to the Apple TV, allowing for users t�� [+1894 chars]",4.7
154,2024-04-07 23:00:20+08:00,Apple,Android Central,Smartwatches got bigger to avoid solving their biggest problem,Massive watches like the Apple Watch Ultra 2 or the upcoming Galaxy Watch 7 Pro dodge the real issue with smartwatches.,"There are three main ways to make a smartwatch last longer than a day. Fitness watches with weeks-long battery life have the easiest method: use a wimpy, efficient CPU that sticks to health data and �� [+7282 chars]",4.2
155,2024-04-08 20:36:10+08:00,Apple,MacRumors,AirPower Prototype Seen Charging Apple Watch for First Time,"A prototype of Apple's ill-fated AirPower wireless charger has been seen charging an Apple Watch for the first time.





?AirPower? was an Apple-designed charging mat designed to charge Qi-based iPhones, the Apple Watch, and ?AirPods? that the company announ��","A prototype of Apple's ill-fated AirPower wireless charger has been seen charging an Apple Watch for the first time.
?AirPower? was an Apple-designed charging mat designed to charge Qi-based iPhones�� [+2569 chars]",4.2
156,2024-04-08 21:00:00+08:00,Apple,CNET,Save on a 4-Pack of Apple's AirTags and Never Lose Your Stuff Again - CNET,You can get four Apple AirTags for just $20 apiece when you clip the on-page coupon at Amazon.,"Losing your wallet, bag, or anything else is never a fun time and that's what makes item trackers so handy.?Apple's AirTag item trackers are among the most popular and while they aren't always the ch�� [+1816 chars]",3.8
157,2024-04-09 00:19:14+08:00,Apple,Business Insider,It's been ages since Apple released a new iPad. A fancy new screen is expected for next month.,"If your iPad has been collecting dust, Apple is hoping an impressive new screen will convince you to upgrade.","Apple is reportedly releasing new iPad Pros, the product's first major upgrade in years. Lee Jin-man/AP Photo
<ul><li>Apple is reportedly launching new iPads, which haven't been refreshed in well ov�� [+2590 chars]",4.7
158,2024-04-09 01:00:37+08:00,Apple,MacRumors,Microsoft Says Windows Laptops With Snapdragon X Elite Will Be Faster Than M3 MacBook Air,"Microsoft will advertise that its upcoming Windows laptops with Qualcomm's Snapdragon X Elite processor are faster than the MacBook Air with Apple's latest M3 chip, according to internal documents obtained by The Verge.





""Microsoft is so confident in thes��","Microsoft will advertise that its upcoming Windows laptops with Qualcomm's Snapdragon X Elite processor are faster than the MacBook Air with Apple's latest M3 chip, according to internal documents ob�� [+1364 chars]",4.7
159,2024-04-09 02:50:00+08:00,Apple,Slashdot.org,Microsoft is Confident Windows on Arm Could Finally Beat Apple Silicon-Powered Macs,"An anonymous reader shares a report: Microsoft is getting ready to fully unveil its vision for ""AI PCs"" next month at an event in Seattle. Sources familiar with Microsoft's plans tell The Verge that Microsoft is confident that a round of new Arm-powered Windo��","We don't give two shits about ""performance"" - laptops are fast enough already.
Apple massively wins in the battery life department. It also wins in the stability department. In the general ""getting �� [+770 chars]",4.2
160,2024-04-09 06:28:18+08:00,Apple,The Verge,The Supercut app brings good Netflix to the Vision Pro,"Supercut can stream Netflix in 4K with Dolby Atmos and Dolby Vision, as well as Amazon Prime Video, all without black bars on the top and bottom of the video.","The service selector in Supercut. | Screenshot: Wes Davis / The Verge

 

 Netflix said last year that it had no plans for a native app for the Apple Vision Pro �� a disappointment for owners, given �� [+2018 chars]",2.5
161,2024-04-09 07:25:34+08:00,Apple,The Verge,Tesla is settling with the family of the Apple engineer who died in an Autopilot crash,Tesla was scheduled to appear in court to defend its Autopilot system against a claim of wrongful death �� but it looks it��ll pay the family of Wei ��Walter�� Huang instead.,"Tesla is settling with the family of the Apple engineer who died in an Autopilot crash
Tesla is settling with the family of the Apple engineer who died in an Autopilot crash
 / Tesla was planning t�� [+2131 chars]",2.7
162,2024-04-09 08:15:10+08:00,Apple,Android Central,We tested Meta Quest 3's improved passthrough with the Quest v64 update,Meta wants to make it easier to read your phone notifications without removing your Quest 3 headset. We tested the feature to see how it compares to the Apple Vision Pro.,"What you need to know
<ul><li>The Quest v64 update began rolling out on Monday, April 8.</li><li>Meta promises that Quest 3 passthrough will have ""higher resolution"" with better ""color, exposure, co�� [+3381 chars]",3.8
163,2024-04-09 14:00:00+08:00,Apple,Wired,Welcome to the Age of Technofeudalism,"In Yanis Varoufakis�� latest book, the former Greek finance minister argues that companies like Apple and Meta have treated their users like modern-day serfs.","The tech giants have overthrown capitalism. Thats the argument of former Greek finance minister Yanis Varoufakis, who became famous trying to defend debt-laden Greece from its German creditors. Varou�� [+2883 chars]",1.5
164,2024-04-09 18:46:36+08:00,Apple,MacRumors,Alleged iPhone 16 Battery Details Show Smaller Capacity for One Model,"Apple's upcoming iPhone 16 lineup will feature bigger battery capacities compared to previous-generation models with the exception of the iPhone 16 Plus, which will have a smaller battery than its predecessor.





That's according to the Chinese Weibo-based ��","Apple's upcoming iPhone 16 lineup will feature bigger battery capacities compared to previous-generation models with the exception of the iPhone 16 Plus, which will have a smaller battery than its pr�� [+2750 chars]",4.7
165,2024-04-09 20:23:48+08:00,Apple,MacRumors,Next Apple Watch Could Feature More Power Efficient OLED Display,"Apple plans to use new low-energy OLED panel technology in the next Apple Watch to further reduce the power consumption of its always-on display, claims a new report out of Korea.





According to The Elec, Apple will adopt new low-temperature polycrystallin��","Apple plans to use new low-energy OLED panel technology in the next Apple Watch to further reduce the power consumption of its always-on display, claims a new report out of Korea.
According to The E�� [+2180 chars]",4.7
166,2024-04-09 22:12:11+08:00,Apple,MacRumors,Get the AirPods Pro 2 With USB-C for $189 on Amazon,"Apple's AirPods Pro 2 with USB-C/MagSafe Charging Case have hit $189.00 on Amazon, down from $249.00. We haven't seen this deal since Amazon's Big Spring Sale last month, and right now the AirPods Pro 2 have an estimated arrival date between April 11 and 14.
��","Apple's AirPods Pro 2 with USB-C/MagSafe Charging Case have hit $189.00 on Amazon, down from $249.00. We haven't seen this deal since Amazon's Big Spring Sale last month, and right now the AirPods Pr�� [+669 chars]",4.7
167,2024-04-09 22:27:16+08:00,Apple,MacRumors,Apple Arcade Adding These New Games in May,"Apple today revealed three new games coming to Apple Arcade on May 2, including retro 2D pixelated platforming game A Slight Chance of Sawblades+, rogue-like game Dicey Dungeons+, and match-three puzzle game Summer Pop+. All games available on Apple Arcade ar��","Apple today revealed three new games coming to Apple Arcade on May 2, including retro 2D pixelated platforming game A Slight Chance of Sawblades+, rogue-like game Dicey Dungeons+, and match-three puz�� [+848 chars]",4.7
168,2024-04-09 22:34:40+08:00,Apple,MacRumors,Apple Highlights How Business Can Use Vision Pro,"Apple today highlighted the Vision Pro headset's enterprise use-cases, such as customizable workspaces, collaboration on 3D designs, delivering specialized employee training, and guiding remote fieldwork. 





Apple explained how the Vision Pro can enhance b��","Apple today highlighted the Vision Pro headset's enterprise use-cases, such as customizable workspaces, collaboration on 3D designs, delivering specialized employee training, and guiding remote field�� [+2114 chars]",4.7
169,2024-04-09 22:46:19+08:00,Apple,MacRumors,Apple's 15-Inch M3 MacBook Air Drops to New Low Prices at $150 Off on Best Buy,"Best Buy is on a roll this week when it comes to MacBook discounts, starting with 15-inch M2 MacBook Air and M3 MacBook Pro discounts over the weekend and then introducing new record low prices on the 13-inch M2 MacBook Air yesterday. Today, the retailer is a��","Best Buy is on a roll this week when it comes to MacBook discounts, starting with 15-inch M2 MacBook Air and M3 MacBook Pro discounts over the weekend and then introducing new record low prices on th�� [+1444 chars]",4.7
170,2024-04-09 23:21:00+08:00,Apple,Slashdot.org,Beeper Took On Apple's iMessage Dominance. Now It's Been Acquired,"Late last year the messaging app Beeper raised the ire of Apple when it found a way to recreate Apple's infamous ""blue bubble"" messaging on Android. Apple later hobbled Beeper, but it's not an entirely unhappy ending: The startup has been acquired in a deal v��","Founded three years ago, Beeper is being snapped up by Automattic, the respected parent company of WordPress, the blogging and content management platform, as well as Tumblr, which it acquired in 201�� [+857 chars]",4.7
